#OTU ID	B.2006.08.S1.405615	B.2011.06.S1.405532	B.2011.07.S1.405534	B.2011.03.S1.405538	B.2016.03.S1.405618	B.2011.10.S1.405602	B.2011.05.S1.405539	B.2016.04.S1.405579	B.2004.01.S1.405609	B.2012.06.S1.405601	B.2008.07.S1.405599	B.2005.06.S1.405537	B.2011.04.S1.405598	B.2019.08.S1.405613	B.2019.09.S1.405605	B.2004.02.S1.405533	B.2012.01.S1.405593	B.2005.09.S1.405592	B.2012.05.S1.405616	B.2005.02.S1.405604	B.2020.09.S1.405594	B.2011.08.S1.405530	B.2008.02.S1.405555	B.2005.03.S1.405591	B.2016.07.S1.405551	B.2020.03.S1.405571	B.2005.05.S1.405611	B.2020.08.S1.405603	B.2012.09.S1.405527	B.2020.10.S1.405617	B.2012.07.S1.405580	B.2012.03.S1.405546	B.2019.03.S1.405560	B.2012.10.S1.405569	B.2012.08.S1.405556	B.2020.04.S1.405587	B.2008.08.S1.405550	B.2008.04.S1.405565	B.2016.02.S1.405600	B.2019.01.S1.405535	B.2016.05.S1.405583	B.2005.01.S1.405588	B.2019.06.S1.405608	B.2019.05.S1.405612	B.2012.04.S1.405562	B.2011.01.S1.405525	B.2006.09.S1.405526	B.2008.01.S1.405595	B.2008.10.S1.405544	B.2016.06.S1.405581	B.2016.01.S1.405584	B.2004.03.S1.405563	B.2011.09.S1.405577	B.2006.01.S1.405568	B.2012.02.S1.405552	B.2011.02.S1.405575	B.2006.06.S1.405542	B.2006.07.S1.405582	B.2009.10.S1.405585	B.2005.07.S1.405586	B.2004.07.S1.405529	B.2005.08.S1.405559	B.2005.04.S1.405545	B.2009.01.S1.405540	B.2004.08.S1.405610	B.2008.09.S1.405553	B.2005.10.S1.405573	B.2020.01.S1.405576	B.2006.02.S1.405606	B.2009.03.S1.405564	B.2009.04.S1.405531	B.2008.05.S1.405541	B.2008.06.S1.405543	B.2008.03.S1.405528	B.2019.04.S1.405614	B.2020.05.S1.405574	B.2006.04.S1.405572	B.2009.05.S1.405596	B.2004.05.S1.405536	B.2019.10.S1.405561	B.2004.06.S1.405567	B.2006.05.S1.405597	B.2019.02.S1.405607	B.2004.04.S1.405549	B.2009.06.S1.405554	B.2016.08.S1.405590	B.2009.09.S1.405547	B.2009.08.S1.405578	B.2009.02.S1.405570	B.2019.07.S1.405558	B.2020.07.S1.405566	B.2020.02.S1.405548	B.2006.03.S1.405589	B.2020.06.S1.405557	B.2009.07.S1.405524
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus	3	10	2	3	0	4	2	0	1	0	0	0	2	5	3	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	3	0	3	19	0	0	0	0	3	1	1	0	5	17	2	0	0	1	0	0	0	3	0	0	0	7	0	0	0	0	0	5	0	12	0	4	1	4	7	3	2	0	0	0	0	0	2	0	0	4	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	2	1	0	0	1	0	5	0	0	0	0	0	1	1	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	1	5	1	1	0	0	4	1	0	0	2	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	1	1	0	0	3	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	0	3	4	6	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	0	11	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	0	51	26	4	0	19	0	0	5	0	0	0	7	0	0	15	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	17	0	0	0	0	0	17	22	0	0	8	0	0	0	0	11	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	43	0	0	33	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes;t__Coprococcus comes ATCC 27758	15	0	0	1	0	0	0	0	22	0	0	11	2	12	9	6	0	4	0	3	0	0	0	3	0	0	8	0	0	0	0	0	7	0	0	0	0	0	0	14	0	0	2	9	0	3	10	0	0	0	0	6	0	6	0	0	19	7	2	3	7	7	7	1	14	0	5	0	14	3	4	0	0	0	5	0	4	1	15	1	15	7	4	12	2	0	1	1	0	0	0	0	4	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	3	0	3	0	0	0	0	1	0	0	3	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	1	0	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter	2	5	4	14	1	4	3	1	4	1	0	0	6	3	4	2	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	3	9	4	0	13	14	0	9	4	0	0	1	1	10	4	8	0	11	3	3	1	0	3	0	0	3	2	0	0	0	1	1	3	0	0	0	6	0	14	1	0	4	4	8	3	3	1	2	5	5	2	6	0	0	4	0	7
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter;s__Cuneatibacter caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	0	1	1	0	0	0	5	0	0	0	11	1	0	0	1	0	0	0	2	0	0	0	1	0	1	0	6	0	0	4	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella massiliensis	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	3	0	9	0	0	3	0	0	0	8	0	0	0	0	2	3	12	13	0	0	0	0	0	0	0	0	1	1	14	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	17	0	14	3	0	0	16	7	5	0	1	1	0	0	0	0	10	0	0	0	0	0	0	0	0	5	2	4	8	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena fissicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena orotica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	5	8	3	3	8	4	10	15	29	0	0	12	2	4	12	13	21	19	14	5	0	7	0	3	0	0	16	0	8	0	2	6	4	4	9	0	0	0	8	15	4	7	9	1	2	7	9	0	0	0	0	15	3	4	22	1	3	5	28	17	2	17	8	21	4	0	9	0	8	6	6	0	0	0	7	0	7	20	7	5	17	3	14	10	31	1	53	48	0	9	0	0	6	0	27
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter	0	1	0	1	2	0	0	0	4	0	0	1	1	0	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	4	0	0	1	1	0	3	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	1	1	1	0	2	3	1	0	0	0	0	2	0	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus caecimuris	17	3	3	4	6	6	3	17	17	6	11	1	9	13	5	1	15	4	1	3	7	2	8	5	4	7	2	1	13	2	7	11	5	2	9	0	8	23	7	10	5	3	2	7	2	5	4	23	4	7	4	8	0	5	3	3	8	6	0	4	2	0	3	0	2	7	1	15	5	0	0	16	13	12	0	0	3	0	1	3	6	5	1	10	1	10	1	0	0	7	2	0	13	8	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia;s__Hespellia stercorisuis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Duodenibacillus	0	249	241	211	0	254	161	0	0	0	0	0	204	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	452	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter	71	15	15	7	13	4	2	13	101	4	1	0	7	11	11	53	7	1	4	0	1	11	4	4	22	0	2	4	8	6	1	8	6	5	3	4	2	2	11	5	11	5	17	11	4	10	108	3	2	4	8	32	1	41	7	1	85	67	4	0	32	0	2	3	28	3	0	0	151	10	0	3	5	7	9	0	58	9	30	12	34	60	15	49	3	20	0	10	5	8	15	5	73	10	3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	1	2	2	9	0	2	3	2	3	0	0	1	3	1	1	0	0	4	0	0	0	4	3	3	1	0	3	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	3	0	2	3	0	4	2	0	0	2	6	0	2	4	0	0	2	1	1	3	1	2	0	4	0	7	1	1	0	0	0	3	1	3	0	0	2	8	8	3	1	1	1	0	1	0	0	0	0	3	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira pectinoschiza	3	1	11	7	0	9	9	0	0	0	0	122	0	0	0	0	0	57	0	48	0	11	0	21	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	11	4	0	0	0	0	0	10	28	0	2	4	11	28	21	0	37	29	23	0	0	68	0	4	35	40	0	0	0	0	0	10	21	0	0	0	0	0	0	48	0	58	70	5	0	0	0	8	0	43
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	1	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	5	0	4	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	2	1	5	3	0	0	0	3	0	0	1	2	0	0	0	1	0	1	0	0	0	0	2	0	1	1	0	3	2	0	0	0	0	2	0	4
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	6	0	1	0	0	2	0	1	1	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	0	0	3	0	10	0	1	6	6	0	3	2	0	0	1	0	2	3	2	4	8	1	3	2	4	12	1	6	1	6	2	2	0	0	2	5	0	4	11	1	2	2	0	1	0	0	0	25	0	3	4	1	0	2	1	1	0	2	0	0	0	0	1	1	1	1	2	10	0	1	0	8	1	5	0	5	1	0	0	0	0	0	1	4	2	0	2	0	0	0	5	6	1	10	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] glycyrrhizinilyticum	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	4	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] citroniae	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	2	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	3	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	1	0	1	12	0	2	0	6	0	1	0	0	0	3	1	4	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	10	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	1	0	3	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] saccharolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] xylanolyticum	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	3	0	0	1	0	0	6	5	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira multipara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Murimonas;s__Murimonas intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	0	0	0	2	0	5	2	0	0	0	0	0	1	7	11	0	0	0	0	50	0	3	0	10	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	21	0	73	12	18	0	7	0	0	0	0	0	0	2	6	0	2	0	1	7	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	26	0	0	0	0	13	0	0	31	0	8	0	16	4	0	18	0	0	0	0	13
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	1	2	3	7	1	1	2	2	0	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	1	0	0	2	0	7	0	0	0	0	0	1	6	8	1	8	0	2	1	1	1	1	0	1	1	0	0	0	1	2	1	0	0	0	2	0	1	1	0	1	4	3	1	1	2	0	0	1	0	1	0	0	4	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis;t__Roseburia intestinalis L1-82	2	9	15	26	7	16	11	12	2	0	0	0	11	4	10	48	0	0	0	0	0	29	0	0	14	0	0	0	0	0	0	0	16	0	0	0	0	0	1	14	10	0	23	26	0	34	0	0	0	15	4	28	13	35	0	23	1	19	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	20	0	24	0	4	45	97	6	12	11	0	37	0	0	0	27	0	0	7	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis;t__Roseburia hominis A2-183	0	0	3	0	28	2	0	34	2	0	36	20	0	7	0	7	3	8	0	2	0	1	3	5	11	0	20	0	0	0	1	3	0	0	0	0	7	18	39	0	15	1	2	1	1	5	0	21	12	11	3	10	0	1	4	0	1	2	6	16	12	2	23	1	4	13	4	0	1	0	0	12	8	11	1	0	3	2	3	0	18	4	0	6	1	24	10	4	4	0	0	0	0	0	11
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	2	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	8	0	0	0	0	3	0	0	0	0	0	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans;t__Roseburia inulinivorans DSM 16841	2	7	7	23	22	5	10	24	1	2	0	3	5	3	14	9	2	3	2	0	0	9	0	2	9	0	0	0	0	0	0	3	28	0	0	0	0	0	11	97	31	0	12	22	0	27	0	0	0	13	0	1	8	74	4	19	0	31	3	1	9	1	1	5	10	0	0	0	15	0	2	0	0	0	45	0	58	6	3	25	16	16	24	4	9	1	8	11	2	5	0	0	26	0	8
