#OTU ID	E19.393126	E14.393108	D34.393152	E30.393091	D43.393029	D52.6m.393073	D6.393059	D13.b.393109	D9.b.393024	D36.393034	F39.393044	D13.a.393151	F8.392959	F54.xAa.392971	D55.6m.393150	D37.393112	D53.393097	D54.393137	F52.xB.393134	D7.393009	F53.xAa.392989	D37.5n.393100	D56.392999	D42.5n.392965	D52.392969	F52.xA5n.393128	F52.xAb.393065	D10.b.393074	E46.392982	D36.5n.392955	F42.393052	D22.5n.393054	F6.393012	F53.xB.393033	D24.393019	D1.393095	D5.392980	F17.393154	D46.393032	D50.393155	D48.5n.393138	D47.393049	D45.392997	D46.5n.393023	D48.393053	D35.393047	D21.5n.392974	D49.392993	E7.393035	F23.392985	F10.392986	E11.b.393106	E17.b.393011	D21.a.393001	E16.a.393116	F43.392978	D33.393064	E31.393098	E1.392958	E21.393092	D40.5n.393010	F22.393105	D32.392957	E50.393121	E6.393046	E51.392992	D55.393021	F16.392966	E10.393119	F38.392977	D18.6m.393070	D2.393107	F9.393057	F54.xAb.393017	D56.6m.393061	D53.6m.393115	D38.393080	E52.393013	D42.393130	F52.xAa.393143	D8.393124	F54.xB.393101	D15.b.393025	D41.392964	F45.5n.393125	D11.b.392956	E25.393004	D9.5n.392973	D19.5n.393000	D28.393022	F46.392987	D4.393142	E12.393141	E4.393060	F7.393045	F26.393062	D15.a.392972	D3.393129	F34.393156	D39.393153	F2.393038	F35.393016	D40.393027	D10.a.393084	D9.a.393068	D22.393118	E13.393149	E18.393089	F32.392983	F33.393018	F30.393015	D20.393127	E17.a.392998	E11.a.392976	F3.393113	D51.6m.392990	F24.393090	F17.5n.393102	F25.393043	D29.393071	E36.393087	E41.393051	F36.393081	E35.393077	D17.392970	D12.392988	F41.393020	D16.a.393131	E23.393135	E52.393008	F53.xAb.393123	F40.393099	D26.392975	E9.393139	E38.392961	F37.392981	D21.b.393031	D31.393093	F5.393056	D11.a.392963	F47.393103	E26.392994	D18.393069	D10.5n.393082	F20.393132	E5.393088	E32.393085	E3.393133	F24.5n.393079	F21.393041	E37.393006	E28.393026	D19.a.393146	F14.393037	D15.5n.393148	D27.393075	E24.393014	E22.393067	E27.393110	F44.393157	F45.393039	F29.393147	F27.393136	D16.b.393030	F28.393055	F31.393028	E45.392984	E49.393145	E29.393048	E48.393111	E34.393050	E20.392995	E33.393096	E8.393058	D14.393072	E40.393144	E42.393003	D19.b.393086	E47.393083	F40.5n.393040	D30.392996	F19.393042	E44.392991	F11.393140	D13.5n.393036	E43.393078	F18.393066	F4.392979	D25.393117	F13.392967	F1.393076	F12.393104	E2.393114	F48.393005	F51.393007	E39.393094	F15.392968	F49.392962	F11.5n.393122	D23.392960	F50.393120	D51.393063	E16.b.393002
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea	7	29	14	98	9	4	17	10	18	5	9	15	6	7	1	9	8	2	10	5	9	4	4	2	5	7	4	4	36	9	21	20	6	16	16	15	9	16	6	10	9	6	4	3	4	1	13	3	25	29	20	22	35	13	29	17	9	12	15	133	12	17	9	35	40	40	3	3	32	9	8	12	1	5	5	1	4	3	43	9	4	1	4	11	31	7	14	10	0	4	48	26	36	21	10	6	4	6	6	20	9	28	25	7	59	6	35	66	18	62	108	14	53	57	30	4	16	25	8	13	9	53	6	37	14	7	16	11	26	22	10	11	20	5	9	14	8	2	4	7	31	34	18	3	15	53	19	15	27	8	17	14	2	1	3	11	20	64	21	17	7	68	8	18	3	30	37	24	7	216	6	204	20	33	4	33	25	5	43	24	15	10	46	7	19	12	17	6	7	6	5	7	31	2	0	8	2	2	11	0	2	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus	0	3	2	0	1	0	0	2	3	0	1	2	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	3	8	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	1	15	0	0	2	45	0	0	2	2	0	1	0	6	0	0	2	0	0	6	0	0	24	4	0	7	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	1	1	0	1	6	22	0	0	0	0	0	0	0	0	0	2	7	2	4	0	0	0	0	10	0	0	0	0	0	4	0	0	6	1	0	5	4	1	0	4	0	0	0	1	0	13	29	1	2	0	0	4	0	1	2	1	4	0	4	0	2	1	11	1	3	36	0	0	0	0	0	0	0	1	0	1	0	0	22	0	0	1	10	0	0	0	1	10	4	5	0	2	0	0	2	20	1	23	1	2	0	25	17	20	0	0	0	14	29	0	25	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__catus	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	3	3	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans	36	9	9	12	5	2	39	7	1	3	10	11	18	3	5	5	9	7	7	5	10	1	3	3	1	8	4	3	3	1	21	7	5	22	17	8	8	5	7	6	3	0	3	0	4	3	14	15	3	13	3	8	13	5	4	10	7	2	7	0	16	3	10	7	5	3	5	0	9	16	6	11	8	2	15	24	4	6	86	12	11	4	8	15	18	3	2	1	2	2	23	139	4	11	16	0	0	7	10	15	7	24	144	4	4	3	6	16	3	20	52	7	11	8	25	6	13	3	0	7	0	10	13	10	8	4	22	6	3	4	34	7	4	3	4	25	2	1	0	1	14	6	6	6	11	0	0	10	11	2	2	12	7	0	0	13	3	2	7	5	9	53	0	12	3	8	7	1	2	12	2	3	10	5	0	14	4	11	1	20	4	4	0	3	4	0	8	15	2	0	5	0	3	3	1	2	1	1	4	1	3	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira	189	746	358	1502	910	378	278	5	1046	247	45	38	207	422	309	214	270	433	627	288	493	195	219	41	806	76	246	22	220	512	164	25	408	576	0	31	225	267	267	660	1004	219	347	337	207	887	49	275	927	118	145	1342	1219	28	1570	63	538	542	1432	1199	669	431	466	239	661	1328	717	364	950	51	8	10	390	1028	174	319	305	139	399	329	586	278	0	767	227	10	1792	927	2	13	353	159	1689	148	560	4	0	3	303	201	179	599	177	12	1130	15	958	1090	119	266	5	42	1435	1004	0	419	99	419	1	14	1138	112	128	365	112	20	159	0	3200	844	243	106	295	58	370	112	26	6	20	20	130	596	83	7	408	2001	1036	753	187	239	492	721	2	297	0	38	3170	1724	988	43	25	0	1	14	0	142	167	1086	1691	415	377	1910	936	211	0	89	351	44	382	242	84	78	156	74	31	72	162	112	8	287	69	131	1781	21	7	471	210	29	158	5	241	1	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__pectinoschiza	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]	0	1	3	12	8	0	3	21	4	3	1	24	2	0	2	3	3	0	1	4	1	2	1	0	1	1	1	10	1	0	2	4	1	7	0	22	0	5	6	1	2	3	2	2	2	2	3	2	3	37	18	2	5	1	2	1	5	2	3	0	1	19	4	3	1	2	5	1	4	2	35	6	4	0	5	3	2	5	11	1	5	1	18	2	7	8	5	5	4	4	11	22	10	6	2	17	18	1	41	4	31	56	18	4	11	2	2	6	63	176	89	1	1	1	30	0	29	39	27	2	1	7	1	8	23	13	3	69	8	2	5	0	13	2	4	3	1	5	1	1	58	8	20	3	29	4	3	4	48	17	6	8	2	0	6	1	11	1	6	1	0	63	37	32	12	79	6	7	8	4	5	7	8	3	10	4	1	1	2	7	1	11	0	0	8	5	28	1	0	0	0	0	2	3	3	1	0	1	1	0	3	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis	12	122	9	95	97	38	16	55	325	23	119	33	17	44	20	36	49	37	23	16	133	40	13	27	46	4	18	22	3	55	78	20	77	385	3	91	11	67	34	17	46	24	57	20	3	51	72	25	7	80	6	94	170	23	150	67	69	8	84	118	70	70	50	1	10	1	57	1	54	134	38	38	16	63	7	94	44	7	727	43	24	21	77	94	51	17	49	7	11	20	62	600	63	0	112	297	25	15	38	202	33	49	571	17	27	27	51	30	27	85	245	47	287	85	119	31	77	91	336	24	6	2	83	5	48	41	89	125	137	2	282	47	19	2	2	97	13	7	7	24	100	40	54	7	75	0	117	161	141	45	5	1	9	2	323	33	143	295	64	9	15	218	531	37	43	44	3	1	11	0	4	159	1	3	356	2	7	51	0	94	9	18	0	1	33	3	34	56	5	1	1	0	18	37	0	3	1	10	0	1	6	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	25	6	12	3	16	7	19	7	15	4	2	7	1	8	4	16	14	3	9	3	27	16	7	0	19	1	4	3	48	11	4	11	7	56	0	6	1	5	12	10	22	6	14	17	4	8	16	4	38	3	21	9	13	2	22	4	26	9	26	3	5	5	26	2	44	25	1	17	10	4	6	7	4	9	1	22	12	4	8	7	3	7	7	6	3	1	5	36	1	10	5	35	9	6	21	1	1	3	5	39	1	9	35	2	29	5	3	26	12	12	13	10	16	16	15	8	2	11	1	2	17	5	3	20	9	3	4	15	25	6	33	0	1	7	26	2	3	0	2	2	15	13	18	5	2	9	15	0	4	2	19	8	0	14	1	2	13	19	15	0	0	8	5	8	2	8	15	4	0	7	15	36	0	9	7	5	29	6	21	2	1	2	49	9	3	11	2	1	0	16	11	17	47	0	0	17	15	0	18	0	1	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Robinsoniella; s__peoriensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Pseudobutyrivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella; s__indoligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__gauvreauii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Shuttleworthia	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4	0	4	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	5	0	0	0	8	0	0	1	0	0	1	0	0	2	6	2	0	0	0	0	0	0	0	5	0	0	16	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	0	1	0	3	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae	0	3	5	0	4	3	10	0	4	7	5	1	0	2	0	2	0	0	12	4	0	1	0	0	1	10	3	0	0	3	0	0	0	0	0	3	3	4	1	3	6	1	16	7	0	9	3	2	0	0	0	1	1	2	2	0	7	0	1	0	0	2	6	0	0	0	0	0	4	9	2	1	0	5	0	0	0	5	0	11	21	4	0	0	0	2	0	1	3	0	0	0	1	0	0	0	0	0	0	0	18	0	0	6	0	1	3	0	0	0	0	1	2	3	0	4	0	15	0	0	0	0	9	0	4	0	3	0	0	0	0	4	0	0	0	10	0	0	0	1	0	0	6	5	2	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	12	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques	0	0	24	16	19	4	14	0	0	5	0	0	0	8	1	23	10	1	19	6	19	29	10	2	2	24	6	0	3	4	0	0	5	29	0	0	14	0	8	17	9	5	6	8	14	7	0	41	1	0	0	0	0	0	0	0	15	2	0	0	0	0	37	5	11	5	0	0	0	0	0	0	8	14	22	9	14	27	5	8	11	9	0	5	0	0	0	0	0	0	0	16	0	4	8	0	0	1	0	19	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	7	0	15	0	0	0	0	0	4	9	0	0	1	3	0	1	0	0	0	0	1	0	1	0	5	2	3	0	0	6	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	1	2	0	69	5	0	4	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Clostridium; s__metallolevans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0	150	47	0	34	9	18	36	133	18	175	101	1	1	3	16	36	3	13	7	55	15	20	0	8	5	8	59	171	33	440	133	1	14	0	37	15	106	45	47	16	27	0	17	19	32	159	28	496	72	129	118	137	130	62	227	43	20	143	0	3	21	31	2	416	130	8	69	138	208	48	65	2	6	14	2	29	4	6	12	21	1	0	6	0	29	0	203	19	467	0	16	175	183	6	0	0	470	71	45	12	90	22	89	205	114	241	93	9	55	2	153	249	262	1	11	35	33	0	107	136	374	147	223	108	9	91	10	0	145	10	173	1	44	218	242	136	70	36	29	0	0	60	27	20	5	716	0	106	9	196	52	76	40	0	4	0	0	0	0	3	0	3	76	0	26	153	0	0	0	201	0	593	321	0	155	538	92	82	129	116	11	85	28	10	50	22	207	0	31	40	23	0	1	14	121	23	166	28	5	47	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus	0	1	5	2	2	0	2	0	1	4	1	2	0	2	0	0	0	0	3	1	4	0	0	0	1	10	0	0	0	0	0	0	0	0	0	1	4	0	4	4	3	0	26	0	17	2	0	4	0	0	0	3	3	1	0	0	6	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	3	1	1	0	7	0	5	4	2	0	0	0	0	0	5	0	0	0	0	0	2	2	0	0	0	2	1	1	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	1	0	2	1	2	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium; s__methylpentosum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	1	1	3	0	0	1	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	3	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	1	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira	0	298	185	240	166	88	214	85	346	186	41	151	144	113	120	140	226	67	244	130	218	109	123	173	95	214	158	53	304	165	70	17	194	136	0	16	109	85	128	209	47	98	236	97	280	160	25	139	638	85	354	178	283	22	283	51	206	185	244	0	103	114	180	306	304	401	49	215	221	64	91	11	176	95	182	199	177	113	108	194	217	160	9	123	19	61	175	245	88	18	25	87	124	333	228	4	33	7	99	234	205	144	91	31	204	31	301	311	108	314	125	74	81	196	77	45	79	174	5	47	302	191	75	157	57	74	57	263	42	293	106	40	77	80	406	34	31	60	24	36	105	173	80	41	156	645	128	521	142	90	543	167	47	165	4	79	105	1	249	3	2	132	10	94	3	160	180	334	167	229	282	0	293	353	2	193	171	40	372	74	19	103	327	99	77	196	196	33	3	96	99	58	0	26	29	349	134	7	117	3	11	0	0
