#OTU ID	SRR521257	SRR521243	SRR521217	SRR521246	SRR521191	SRR521173	SRR521204	SRR521185	SRR521251	SRR521252	SRR521193	SRR521230	SRR521229	SRR521220	SRR521175	SRR521227	SRR521186	SRR521215	SRR521222	SRR521242	SRR521221	SRR521250	SRR521178	SRR521199	SRR521233	SRR521224	SRR521187	SRR518987	SRR515153	SRR521198	SRR521206	SRR521177	SRR521241	SRR521216	SRR521261	SRR521181	SRR521245	SRR521248	SRR521201	SRR521236	SRR521188	SRR521265	SRR521211	SRR521254	SRR521219	SRR521184	SRR521196	SRR521205	SRR521213	SRR521208	SRR521214	SRR521263	SRR521174	SRR521259	SRR521195	SRR521189	SRR521247	SRR521212	SRR521180	SRR521238	SRR521225	SRR521194	SRR521234	SRR521255	SRR521209	SRR521172	SRR521207	SRR521190	SRR521232	SRR521256	SRR521262	SRR521226	SRR521264	SRR521192	SRR521179	SRR521244	SRR521237	SRR521223	SRR521197	SRR521176	SRR521235	SRR521253	SRR521202	SRR521260	SRR521183	SRR521210	SRR521231	SRR521182	SRR521200	SRR521203	SRR521258	SRR521239	SRR521240	SRR521249	SRR521228
NR_118316.1_Coprobacter_fastidiosus_strain_NSB1_16S_ribosomal_RNA_gene__partial_sequence	0	0	3	0	2	0	0	1	1	2	0	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0
NR_118642.1_Myroides_profundi_strain_D25_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118554.1_Intestinimonas_butyriciproducens_strain_SRB-521-5-I_16S_ribosomal_RNA_gene__partial_sequence	1	5	0	1	2	4	3	7	0	1	3	1	0	0	10	12	2	0	3	0	1	3	1	2	0	0	1	7	1	5	1	3	1	2	0	4	5	0	1	0	5	1	2	1	6	2	2	1	2	2	5	1	3	0	0	4	0	4	3	1	5	1	0	0	3	0	2	1	1	0	0	5	0	0	0	1	4	1	4	4	0	6	1	0	3	0	0	3	6	0	0	4	0	8	0
NR_118334.1_Alloprevotella_rava_strain_81_4-12_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
NR_118377.1_Gardnerella_vaginalis_strain_ATCC_14018_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	4	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	3	1	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	0	2	0	1	0	0
NR_118651.1_{Clostridium}_aminophilum_strain_F_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NR_118676.1_Eubacterium_xylanophilum_strain_ATCC_35991_16S_ribosomal_RNA_gene__partial_sequence	2	1	0	5	7	4	0	0	1	11	3	5	0	5	2	10	6	4	11	6	14	4	4	4	3	1	4	2	0	4	0	6	4	3	1	37	8	0	0	3	2	5	4	2	8	4	8	3	27	2	2	2	2	2	2	15	5	13	9	0	5	1	1	1	1	2	14	5	0	1	0	13	9	2	0	0	1	0	5	3	12	0	0	0	4	1	0	2	4	11	2	0	0	2	0
NR_118675.1_{Eubacterium}_siraeum_strain_ATCC_29066_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144731.1_Eisenbergiella_massiliensis_strain_AT11_16S_ribosomal_RNA__partial_sequence	52	18	0	17	183	105	3	121	18	190	64	117	9	223	108	153	87	127	157	68	133	126	104	84	129	2	116	25	52	121	5	85	50	15	0	492	139	10	11	56	139	11	66	50	247	45	132	234	531	11	200	111	73	4	159	68	55	297	136	1	109	26	8	87	8	75	244	200	12	71	14	199	94	67	76	3	12	3	170	70	91	16	4	9	118	23	6	102	89	271	16	8	1	59	0
NR_144616.1_Muribaculum_intestinale_strain_YL27_16S_ribosomal_RNA__partial_sequence	29	39	57	33	38	26	48	50	20	26	56	19	41	63	34	33	45	18	93	36	23	45	39	25	15	40	94	45	54	32	36	35	36	47	36	28	40	67	39	31	37	38	23	24	65	72	23	27	56	34	93	24	35	54	32	35	31	58	48	65	24	54	43	23	66	39	32	32	24	41	44	42	18	64	59	48	25	47	29	29	25	37	37	36	33	25	46	30	27	73	40	38	46	14	1
NR_144606.1_Bacteroides_caecimuris_strain_I48_16S_ribosomal_RNA__partial_sequence	1	0	4	0	3	1	0	5	0	0	0	0	0	0	3	0	4	0	0	0	0	0	9	5	0	5	0	0	0	1	0	4	0	0	8	37	0	2	6	0	0	0	0	4	0	4	3	0	0	0	0	0	0	2	8	1	0	0	5	8	0	0	0	0	0	0	0	0	0	0	2	0	0	8	1	10	0	0	0	10	0	0	2	0	0	0	3	2	0	0	4	0	2	0	0
NR_125591.1_Clostridium_senegalense_strain_JC122_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118730.1_{Clostridium}_symbiosum_strain_ATCC_14940_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	20	1	0	15	0	3	1	1	0	3	20	2	3	1	0	1	0	2	0	12	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	9	1	0	0	2	35	2	0	0	0	0	0	0	11	0	0	1	0	0	0	0
NR_118707.1_Spiroplasma_mirum_strain_SMCA_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119252.1_Staphylococcus_caprae_strain_DSM_20608_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0
NR_118903.1_Lactococcus_plantarum_strain_NCDO_1869_16S_ribosomal_RNA_gene__complete_sequence	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118854.1_Erwinia_amylovora_strain_ATCC_15580_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118809.1_Capnocytophaga_haemolytica_strain_LMG_16021_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
NR_118757.1_Haemophilus_parasuis_strain_NCTC_4557_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118763.1_Pasteurella_pneumotropica_strain_NCTC_8141_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119113.1_Acinetobacter_calcoaceticus_strain_DSM_30006_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119292.1_Enterococcus_saccharolyticus_strain_NCDO_2594_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119286.1_{Clostridium}_cocleatum_strain_DSM_1551_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119284.1_{Clostridium}_thermosuccinogenes_strain_DSM_5807_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_121686.1_{Bacteroides}_pectinophilus_strain_N3_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_121696.1_Adlercreutzia_equolifaciens_strain_DSM_19450_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_133025.1_Alistipes_obesi_strain_ph8_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
NR_126194.1_Butyricimonas_faecihominis_strain_180-3_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0
NR_126172.1_Povalibacter_uvarum_strain_Zumi_37_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_126211.2_Microbacter_margulisiae_strain_ADRI_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NR_133742.1_Falsiporphyromonas_endometrii_strain_LMM_40_16S_ribosomal_RNA__partial_sequence	4	2	2	3	5	1	4	2	1	6	1	1	10	0	4	1	3	3	2	6	0	3	7	2	2	5	4	2	2	5	1	0	3	0	3	2	2	3	9	2	5	8	3	1	3	4	2	3	2	4	2	0	5	5	0	2	6	4	0	3	0	1	6	6	1	4	0	3	2	4	1	2	5	2	3	1	3	5	2	3	7	2	9	5	1	0	8	3	2	1	18	2	9	2	0
NR_136763.1_Herbinix_hemicellulosilytica_strain_T3_55_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	5	0	2	1	1	0	1	0	0	6	0	0	0	12	0	0	0	0	0	1	5	0	0	0	1	0	5	1	2	0	0	0	2	0	1	0	5	0	0	0	0	0	0
NR_134781.1_Olsenella_scatoligenes_strain_SK9K4_16S_ribosomal_RNA__partial_sequence	4	2	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	4	1	0	1	0	0	0	0	0	2	1	0	2	2	0	1	0	7	0	12	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	3	2	0	0	0	6	0	0	0	2	1	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	2	0
NR_134028.1_Erythrobacter_lutimaris_strain_S-5_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134026.1_Ercella_succinigenes_strain_ZWB_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_133762.1_Hungatella_effluvii_strain_UB-B.2_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133953.1_Acinetobacter_gandensis_strain_UG_60467_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134723.1_Ezakiella_peruensis_strain_M6.X2_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134785.1_Parabacteroides_faecis_strain_157_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_136422.1_Bifidobacterium_commune_strain_H23-83_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144605.1_Acutalibacter_muris_strain_KB18_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	1	2	0	0	1	1	1	0	3	6	5	1	4	2	0	1	2	1	1	0	0	6	7	5	0	0	1	0	0	0	1	0	0	0	0	8	0	10	0	3	1	0	2	1	0	1	0	3	0	2	4	0	1	11	1	0	9	0	0	2	3	1	2	0	0	0	2	1	2	0	1	1	2	7	3	4	0	1	0	6	1	0	0	4	0	0	1	0	1	0
NR_137215.1_Pseudomonas_coleopterorum_strain_Esc2Am_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144611.1_Flintibacter_butyricus_strain_BLS21_16S_ribosomal_RNA__partial_sequence	2	10	0	4	110	81	3	70	1	6	73	23	0	110	65	108	49	103	99	5	76	69	47	64	2	1	108	52	54	106	0	40	1	0	0	174	13	1	0	2	66	6	87	6	118	76	69	99	97	8	85	14	43	2	56	109	1	108	79	1	114	99	8	5	3	108	124	68	1	5	3	77	4	43	57	1	2	0	46	58	12	10	3	1	43	4	2	75	46	75	6	5	0	9	1
NR_144609.1_Enterorhabdus_muris_strain_WCA-131-CoC-2_16S_ribosomal_RNA__partial_sequence	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144608.1_Cuneatibacter_caecimuris_strain_BARN-424-CC-10_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144615.1_Longibaculum_muris_strain_MT10-315-CC-1.2-2_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144612.1_Frisingicoccus_caecimuris_strain_PG-426-CC-1_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144696.1_Clostridium_saudiense_strain_JCC_16S_ribosomal_RNA__partial_sequence	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0
NR_144722.1_Drancourtella_massiliensis_strain_GD1_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144704.1_Bacteroides_timonensis_strain_AP1_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_144727.1_Anaeromassilibacillus_senegalensis_strain_mt9_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_144750.1_Prevotellamassilia_timonensis_strain_Marseille-P2831_16S_ribosomal_RNA__partial_sequence	0	29	23	0	112	49	1	30	0	0	109	7	4	0	13	33	44	0	1	0	0	100	64	23	0	2	0	66	60	21	6	46	1	4	3	18	2	2	2	1	68	0	0	3	35	35	26	17	0	1	1	3	62	14	22	16	3	31	22	4	0	78	0	3	2	25	32	33	0	4	1	34	2	51	89	12	2	6	62	21	0	5	8	5	43	3	2	16	51	35	2	8	24	0	0
NR_144736.1_Neglecta_timonensis_strain_SN17_16S_ribosomal_RNA__partial_sequence	2	0	0	1	2	6	0	10	0	0	0	1	0	0	2	0	5	0	0	0	0	2	1	3	0	0	0	0	0	1	1	2	0	0	1	6	0	0	0	0	5	0	0	4	5	1	3	0	2	0	0	2	1	2	1	9	0	2	1	1	0	0	0	0	0	0	3	5	0	0	0	0	0	2	4	0	0	0	2	1	0	0	0	0	0	2	0	0	5	3	3	1	0	0	0
NR_144735.1_Bariatricus_massiliensis_strain_AT12_16S_ribosomal_RNA__partial_sequence	0	1	0	0	2	2	0	3	0	1	0	4	0	6	0	1	2	4	1	0	5	4	4	0	4	0	2	0	1	0	0	1	0	0	0	4	1	0	1	0	2	1	3	0	1	0	3	0	1	0	3	4	2	0	0	2	0	2	2	0	5	0	0	0	1	1	2	2	1	2	0	1	3	0	1	0	0	0	3	3	1	4	0	0	1	0	0	1	1	4	0	0	1	1	0
NR_144745.1_Culturomica_massiliensis_strain_Marseille-P2698_16S_ribosomal_RNA__partial_sequence	1	0	10	0	0	3	2	1	1	0	2	1	3	0	6	5	4	4	1	2	4	2	3	1	3	2	0	1	1	1	2	1	7	1	6	0	5	1	2	0	2	2	2	2	1	1	1	3	0	0	2	2	1	4	2	2	1	0	1	2	2	1	1	7	2	2	4	1	4	2	2	0	4	2	1	3	6	1	1	5	1	2	2	1	2	2	4	1	2	2	2	2	2	4	1
