#OTU ID	035-1	039-1	040-1	011-1	038-1	023-1	047-1	057-1	030-1	055-1	024-1	052-1	046-1	026-1	029-1	033-1	050-1	043-1	034-1	041-1	021-1	037-1	051-1	014-1	007-1	028-1	044-1	027-1
NR_144743.1_Christensenella_timonensis_strain_Marseille-P2437_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	2	0	0	2	0	0	0	0	0
NR_144747.1_Mediterranea_massiliensis_strain_Marseille-P2645_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	6	0	18	0	0	2	0	0	0	0	0	35	78	0	0	0	0	0	0	0	0	0
NR_144746.1_Marseilla_massiliensis_strain_Marseille-P2475_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	36	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_145535.1_Bifidobacterium_longum_subsp._suillum_strain_Su_851_16S_ribosomal_RNA__partial_sequence	377	38	47	0	31	7	33	227	22	325	329	439	879	14	546	209	0	157	529	100	0	860	48	0	784	19	0	4
NR_144751.1_Raoultibacter_massiliensis_strain_Marseille-P2849_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	4	0	0	0	4	0
NR_147370.1_Pseudoflavonifractor_phocaeensis_strain_Marseille-P3064_16S_ribosomal_RNA__partial_sequence	142	8	7	0	2	25	20	279	20	115	5	1	18	0	13	40	0	20	18	72	27	8	34	26	0	0	45	0
NR_145929.1_Caproiciproducens_galactitolivorans_strain_BS-1_16S_ribosomal_RNA__partial_sequence	9	13	40	1	5	5	9	51	13	100	9	39	29	4	14	13	8	32	3	68	17	26	8	19	3	7	29	1
NR_145844.1_Bacteroides_caecigallinarum_strain_C13EG111_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146820.1_Gabonibacter_massiliensis_strain_GM7_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146698.1_Mageeibacillus_indolicus_strain_0009-5_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0
NR_146687.1_Breznakia_pachnodae_strain_Pei061_16S_ribosomal_RNA__complete_sequence	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146815.1_Olegusella_massiliensis_strain_KHD7_16S_ribosomal_RNA__partial_sequence	0	14	1	0	0	0	2	16	1	8	71	138	21	4	25	0	0	109	0	20	0	0	4	0	0	15	0	81
NR_146831.1_Varibaculum_anthropi_strain_CCUG_31793_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NR_147369.1_Traorella_massiliensis_strain_Marseille-P3110_16S_ribosomal_RNA__partial_sequence	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_146849.1_Rahnella_genomosp._1_strain_CIP_105588_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_147374.1_Ileibacterium_massiliense_strain_Marseille-P3115_16S_ribosomal_RNA__partial_sequence	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_147371.1_Intestinibacillus_massiliensis_strain_Marseille-P3216_16S_ribosomal_RNA__partial_sequence	0	0	0	0	1	0	0	0	0	24	0	3	0	0	0	1	0	0	1	0	0	2	1	1	0	0	4	0
NR_147372.1_Tidjanibacter_massiliensis_strain_Marseille-P3084_16S_ribosomal_RNA__partial_sequence	0	0	1	0	0	0	0	17	58	10	1	0	0	0	0	268	0	21	8	0	36	0	4	0	3	0	0	0
NR_147373.1_Colibacter_massiliensis_strain_Marseille-P2911_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
NR_147375.1_Colidextribacter_massiliensis_strain_Marseille-P3083_16S_ribosomal_RNA__partial_sequence	0	17	0	0	11	2	4	23	25	54	2	17	7	1	2	11	0	41	10	40	8	52	16	16	12	13	46	88
NR_147396.1_Lachnoclostridium_pacaense_strain_Marseille-P3100_16S_ribosomal_RNA__partial_sequence	0	68	0	0	0	0	8	6	1	7	0	1	1	0	0	1	0	2	1	0	0	0	0	1	0	4	5	0
NR_147395.1_Blautia_marasmi_strain_Marseille-P2377_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_147392.1_Anaerococcus_mediterraneensis_strain_Marseille-P2765_16S_ribosomal_RNA__partial_sequence	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_147379.1_Collinsella_bouchesdurhonensis_strain_Marseille-P3296_16S_ribosomal_RNA__partial_sequence	0	0	0	0	3	5	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_147381.1_Duodenibacillus_massiliensis_strain_Marseille-P2968_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0
NR_147398.1_Anaerotruncus_rubiinfantis_strain_MT15_16S_ribosomal_RNA__partial_sequence	2	132	5	1	1	11	20	57	11	142	0	53	2	0	5	24	29	7	6	140	43	8	21	71	676	7	199	315
NR_147406.1_Mordavella_massiliensis_strain_Marseille-P3246_16S_ribosomal_RNA__partial_sequence	0	14	54	0	1	53	16	14	24	129	2	0	1	0	21	51	0	0	0	362	4	52	0	594	0	7	0	27
NR_147404.1_Massiliprevotella_massiliensis_strain_Marseille-P2439_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	149	0	0	1	0	0	0	4	0	0	0	0	0	190	0	29	0	0	0	0	0
NR_147400.1_Clostridium_merdae_strain_Marseille-P2953_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NR_147399.1_Collinsella_phocaeensis_strain_Marseille-P3245_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_147403.1_Enorma_phocaeensis_strain_Marseille-P3242_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_147401.1_Sutterella_massiliensis_strain_Marseille-P2435_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
NR_147402.1_Sutturella_timonensis_strain_Marseille-P3282_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NR_147405.1_Mailhella_massiliensis_strain_Marseille-P3199_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	4	0	0	1	2	0	0	0	0	0	1	0	0	0	24	0	0	0	0	0	0	0	0
NR_148261.1_Gordonibacter_faecihominis_strain_CAT-2_16S_ribosomal_RNA__partial_sequence	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	7	0
